week_ending_friday,from_site,to_site,n_voyages,mean_transit_days
2022-12-23,P001,P002,3.0,38.43957175925926
2022-12-23,P001,P003,1.0,59.34675925925926
2022-12-23,P001,P004,23.0,48.11188874421296
2022-12-23,P001,P005,4.0,16.757175925925925
2022-12-23,P001,P006,6.0,49.674679783950616
2022-12-23,P001,P007,0.0,
2022-12-23,P001,P008,0.0,
2022-12-23,P001,P009,0.0,
2022-12-23,P001,P011,2.0,51.61106481481482
2022-12-23,P002,P001,1.0,
2022-12-23,P002,P003,5.0,3.2398466435185185
2022-12-23,P002,P004,27.0,43.84299537037037
2022-12-23,P002,P005,4.0,54.45297453703704
2022-12-23,P002,P006,4.0,37.763391203703705
2022-12-23,P002,P007,0.0,
2022-12-23,P002,P008,4.0,19.989198495370367
2022-12-23,P002,P009,1.0,
2022-12-23,P002,P010,0.0,
2022-12-23,P002,P011,2.0,38.101898148148145
2022-12-23,P003,P001,0.0,
2022-12-23,P003,P002,12.0,12.421734182098765
2022-12-23,P003,P004,7.0,16.790046296296296
2022-12-23,P003,P005,0.0,
2022-12-23,P003,P006,0.0,
2022-12-23,P003,P007,0.0,
2022-12-23,P003,P008,2.0,0.735474537037037
2022-12-23,P003,P009,1.0,
2022-12-23,P003,P011,0.0,
2022-12-23,P004,P001,23.0,33.35023026315789
2022-12-23,P004,P002,15.0,40.05237123842593
2022-12-23,P004,P003,9.0,30.495206404320992
2022-12-23,P004,P005,9.0,75.71204861111111
2022-12-23,P004,P006,48.0,23.585950360082304
2022-12-23,P004,P007,1.0,
2022-12-23,P004,P008,4.0,21.379729938271606
2022-12-23,P004,P009,13.0,30.31168816137566
2022-12-23,P004,P011,2.0,24.612152777777776
2022-12-23,P005,P001,7.0,47.0841712962963
2022-12-23,P005,P002,3.0,68.15296296296296
2022-12-23,P005,P003,2.0,55.11087962962963
2022-12-23,P005,P004,9.0,71.53509259259259
2022-12-23,P005,P006,3.0,56.94270254629629
2022-12-23,P005,P008,0.0,
2022-12-23,P005,P009,0.0,
2022-12-23,P005,P011,1.0,42.34060185185185
2022-12-23,P006,P001,1.0,35.888333333333335
2022-12-23,P006,P002,6.0,39.818011188271605
2022-12-23,P006,P003,3.0,23.242484567901233
2022-12-23,P006,P004,50.0,15.870998526936027
2022-12-23,P006,P005,1.0,37.051875
2022-12-23,P006,P007,0.0,
2022-12-23,P006,P008,2.0,23.00542824074074
2022-12-23,P006,P009,4.0,16.67734953703704
2022-12-23,P006,P011,0.0,
2022-12-23,P007,P002,1.0,3.2972685185185187
2022-12-23,P007,P003,0.0,
2022-12-23,P007,P004,0.0,
2022-12-23,P007,P005,0.0,
2022-12-23,P007,P011,0.0,
2022-12-23,P008,P001,0.0,
2022-12-23,P008,P002,2.0,14.570833333333333
2022-12-23,P008,P003,0.0,
2022-12-23,P008,P004,0.0,
2022-12-23,P008,P005,1.0,
2022-12-23,P008,P006,0.0,
2022-12-23,P008,P007,2.0,4.401770833333334
2022-12-23,P008,P009,0.0,
2022-12-23,P008,P010,0.0,
2022-12-23,P008,P011,0.0,
2022-12-23,P009,P001,0.0,
2022-12-23,P009,P002,1.0,
2022-12-23,P009,P003,1.0,73.26717592592593
2022-12-23,P009,P004,17.0,36.63900132275132
2022-12-23,P009,P005,1.0,
2022-12-23,P009,P006,3.0,4.101672453703704
2022-12-23,P009,P007,0.0,
2022-12-23,P009,P008,0.0,
2022-12-23,P009,P011,0.0,
2022-12-23,P010,P002,0.0,
2022-12-23,P010,P008,0.0,
2022-12-23,P011,P001,0.0,
2022-12-23,P011,P002,5.0,52.84558449074074
2022-12-23,P011,P003,0.0,
2022-12-23,P011,P004,2.0,53.68225694444445
2022-12-23,P011,P005,0.0,
2022-12-23,P011,P006,0.0,
2022-12-23,P011,P007,0.0,
2022-12-23,P011,P008,0.0,
2022-12-23,P011,P009,0.0,
2022-12-30,P001,P002,2.0,67.84674768518518
2022-12-30,P001,P003,0.0,
2022-12-30,P001,P004,21.0,49.57853491512346
2022-12-30,P001,P005,5.0,17.665902777777777
2022-12-30,P001,P006,0.0,
2022-12-30,P001,P007,0.0,
2022-12-30,P001,P008,0.0,
2022-12-30,P001,P009,0.0,
2022-12-30,P001,P011,1.0,48.41847222222222
2022-12-30,P002,P001,5.0,37.791857638888885
2022-12-30,P002,P003,4.0,7.304483024691358
2022-12-30,P002,P004,35.0,40.9989274691358
2022-12-30,P002,P005,1.0,
2022-12-30,P002,P006,3.0,30.882673611111112
2022-12-30,P002,P007,0.0,
2022-12-30,P002,P008,2.0,3.869056712962963
2022-12-30,P002,P009,1.0,
2022-12-30,P002,P010,0.0,
2022-12-30,P002,P011,2.0,13.935266203703703
2022-12-30,P003,P001,0.0,
2022-12-30,P003,P002,14.0,14.63638392857143
2022-12-30,P003,P004,4.0,35.83914641203704
2022-12-30,P003,P005,0.0,
2022-12-30,P003,P006,1.0,22.87011574074074
2022-12-30,P003,P007,0.0,
2022-12-30,P003,P008,1.0,0.6861342592592593
2022-12-30,P003,P009,0.0,
2022-12-30,P003,P011,0.0,
2022-12-30,P004,P001,23.0,39.42045987654321
2022-12-30,P004,P002,21.0,44.43592096560847
2022-12-30,P004,P003,9.0,16.788548900462963
2022-12-30,P004,P005,6.0,51.09948495370371
2022-12-30,P004,P006,60.0,25.376028477605512
2022-12-30,P004,P007,0.0,
2022-12-30,P004,P008,1.0,
2022-12-30,P004,P009,16.0,24.477581018518517
2022-12-30,P004,P011,1.0,80.22342592592592
2022-12-30,P005,P001,5.0,50.74241319444444
2022-12-30,P005,P002,3.0,48.62513888888889
2022-12-30,P005,P003,0.0,
2022-12-30,P005,P004,9.0,60.07754050925926
2022-12-30,P005,P006,1.0,39.99383101851852
2022-12-30,P005,P008,0.0,
2022-12-30,P005,P009,1.0,
2022-12-30,P005,P011,1.0,
2022-12-30,P006,P001,3.0,41.469600694444445
2022-12-30,P006,P002,1.0,25.51344907407407
2022-12-30,P006,P003,1.0,
2022-12-30,P006,P004,48.0,16.461240302802803
2022-12-30,P006,P005,3.0,34.07838541666666
2022-12-30,P006,P007,0.0,
2022-12-30,P006,P008,0.0,
2022-12-30,P006,P009,4.0,5.288379629629629
2022-12-30,P006,P011,0.0,
2022-12-30,P007,P002,0.0,
2022-12-30,P007,P003,0.0,
2022-12-30,P007,P004,0.0,
2022-12-30,P007,P005,0.0,
2022-12-30,P007,P011,0.0,
2022-12-30,P008,P001,0.0,
2022-12-30,P008,P002,5.0,17.216240740740737
2022-12-30,P008,P003,0.0,
2022-12-30,P008,P004,1.0,17.328819444444445
2022-12-30,P008,P005,1.0,
2022-12-30,P008,P006,0.0,
2022-12-30,P008,P007,0.0,
2022-12-30,P008,P009,0.0,
2022-12-30,P008,P010,0.0,
2022-12-30,P008,P011,0.0,
2022-12-30,P009,P001,0.0,
2022-12-30,P009,P002,0.0,
2022-12-30,P009,P003,1.0,
2022-12-30,P009,P004,15.0,37.266348379629626
2022-12-30,P009,P005,2.0,69.6394675925926
2022-12-30,P009,P006,3.0,41.36695987654321
2022-12-30,P009,P007,0.0,
2022-12-30,P009,P008,0.0,
2022-12-30,P009,P011,1.0,
2022-12-30,P010,P002,0.0,
2022-12-30,P010,P008,0.0,
2022-12-30,P011,P001,0.0,
2022-12-30,P011,P002,0.0,
2022-12-30,P011,P003,0.0,
2022-12-30,P011,P004,2.0,47.783298611111114
2022-12-30,P011,P005,0.0,
2022-12-30,P011,P006,0.0,
2022-12-30,P011,P007,0.0,
2022-12-30,P011,P008,0.0,
2022-12-30,P011,P009,0.0,
2023-01-06,P001,P002,1.0,
2023-01-06,P001,P003,1.0,
2023-01-06,P001,P004,22.0,50.95210565476191
2023-01-06,P001,P005,5.0,29.708626543209878
2023-01-06,P001,P006,1.0,31.760787037037037
2023-01-06,P001,P007,0.0,
2023-01-06,P001,P008,0.0,
2023-01-06,P001,P009,1.0,
2023-01-06,P001,P011,0.0,
2023-01-06,P002,P001,3.0,
2023-01-06,P002,P003,8.0,18.645403439153437
2023-01-06,P002,P004,19.0,40.15597350823046
2023-01-06,P002,P005,1.0,71.97210648148148
2023-01-06,P002,P006,3.0,27.045860339506174
2023-01-06,P002,P007,1.0,56.44929398148148
2023-01-06,P002,P008,4.0,32.893802083333334
2023-01-06,P002,P009,0.0,
2023-01-06,P002,P010,0.0,
2023-01-06,P002,P011,0.0,
2023-01-06,P003,P001,0.0,
2023-01-06,P003,P002,13.0,11.192335292022792
2023-01-06,P003,P004,7.0,38.78854745370371
2023-01-06,P003,P005,2.0,71.02296296296296
2023-01-06,P003,P006,1.0,26.024108796296296
2023-01-06,P003,P007,0.0,
2023-01-06,P003,P008,1.0,
2023-01-06,P003,P009,1.0,20.80582175925926
2023-01-06,P003,P011,0.0,
2023-01-06,P004,P001,25.0,34.297033382066274
2023-01-06,P004,P002,21.0,53.84920910493827
2023-01-06,P004,P003,14.0,18.471842206790125
2023-01-06,P004,P005,6.0,82.20354745370369
2023-01-06,P004,P006,52.0,21.809723786286288
2023-01-06,P004,P007,0.0,
2023-01-06,P004,P008,3.0,52.51572916666667
2023-01-06,P004,P009,12.0,24.23586226851852
2023-01-06,P004,P011,0.0,
2023-01-06,P005,P001,5.0,46.412391975308644
2023-01-06,P005,P002,6.0,
2023-01-06,P005,P003,2.0,48.17525462962963
2023-01-06,P005,P004,10.0,54.19096932870371
2023-01-06,P005,P006,2.0,44.39502314814815
2023-01-06,P005,P008,0.0,
2023-01-06,P005,P009,1.0,45.21674768518518
2023-01-06,P005,P011,0.0,
2023-01-06,P006,P001,2.0,55.148530092592594
2023-01-06,P006,P002,5.0,29.924612268518516
2023-01-06,P006,P003,2.0,23.15043981481481
2023-01-06,P006,P004,40.0,13.344551866319444
2023-01-06,P006,P005,2.0,53.77878472222223
2023-01-06,P006,P007,0.0,
2023-01-06,P006,P008,0.0,
2023-01-06,P006,P009,3.0,30.9357600308642
2023-01-06,P006,P011,0.0,
2023-01-06,P007,P002,0.0,
2023-01-06,P007,P003,1.0,5.241574074074074
2023-01-06,P007,P004,0.0,
2023-01-06,P007,P005,0.0,
2023-01-06,P007,P011,0.0,
2023-01-06,P008,P001,0.0,
2023-01-06,P008,P002,3.0,20.581793981481482
2023-01-06,P008,P003,0.0,
2023-01-06,P008,P004,2.0,13.422476851851853
2023-01-06,P008,P005,0.0,
2023-01-06,P008,P006,0.0,
2023-01-06,P008,P007,0.0,
2023-01-06,P008,P009,1.0,
2023-01-06,P008,P010,0.0,
2023-01-06,P008,P011,0.0,
2023-01-06,P009,P001,3.0,48.006956018518515
2023-01-06,P009,P002,1.0,
2023-01-06,P009,P003,0.0,
2023-01-06,P009,P004,17.0,27.23806712962963
2023-01-06,P009,P005,2.0,81.84256944444445
2023-01-06,P009,P006,2.0,8.221840277777778
2023-01-06,P009,P007,0.0,
2023-01-06,P009,P008,0.0,
2023-01-06,P009,P011,0.0,
2023-01-06,P010,P002,0.0,
2023-01-06,P010,P008,1.0,27.927199074074075
2023-01-06,P011,P001,0.0,
2023-01-06,P011,P002,1.0,
2023-01-06,P011,P003,0.0,
2023-01-06,P011,P004,1.0,
2023-01-06,P011,P005,0.0,
2023-01-06,P011,P006,0.0,
2023-01-06,P011,P007,0.0,
2023-01-06,P011,P008,0.0,
2023-01-06,P011,P009,0.0,
2023-01-13,P001,P002,1.0,
2023-01-13,P001,P003,3.0,34.988877314814815
2023-01-13,P001,P004,20.0,47.240416023662554
2023-01-13,P001,P005,5.0,29.904155092592593
2023-01-13,P001,P006,2.0,
2023-01-13,P001,P007,0.0,
2023-01-13,P001,P008,0.0,
2023-01-13,P001,P009,0.0,
2023-01-13,P001,P011,1.0,
2023-01-13,P002,P001,1.0,50.14601851851852
2023-01-13,P002,P003,6.0,28.835837191358024
2023-01-13,P002,P004,24.0,53.672556818181825
2023-01-13,P002,P005,3.0,57.84469907407407
2023-01-13,P002,P006,6.0,43.56311342592593
2023-01-13,P002,P007,0.0,
2023-01-13,P002,P008,2.0,16.130671296296295
2023-01-13,P002,P009,4.0,52.34003472222222
2023-01-13,P002,P010,0.0,
2023-01-13,P002,P011,1.0,20.70986111111111
2023-01-13,P003,P001,0.0,
2023-01-13,P003,P002,7.0,9.661493055555555
2023-01-13,P003,P004,6.0,13.850310185185185
2023-01-13,P003,P005,1.0,
2023-01-13,P003,P006,0.0,
2023-01-13,P003,P007,1.0,4.84880787037037
2023-01-13,P003,P008,0.0,
2023-01-13,P003,P009,0.0,
2023-01-13,P003,P011,1.0,
2023-01-13,P004,P001,12.0,29.981807208994706
2023-01-13,P004,P002,19.0,49.103473186728394
2023-01-13,P004,P003,9.0,22.150905671296297
2023-01-13,P004,P005,9.0,66.97071180555557
2023-01-13,P004,P006,55.0,23.379492669753088
2023-01-13,P004,P007,0.0,
2023-01-13,P004,P008,3.0,15.428096064814817
2023-01-13,P004,P009,19.0,26.33330387205387
2023-01-13,P004,P011,2.0,41.76989583333334
2023-01-13,P005,P001,2.0,17.861655092592592
2023-01-13,P005,P002,0.0,
2023-01-13,P005,P003,1.0,46.556423611111114
2023-01-13,P005,P004,6.0,48.7887962962963
2023-01-13,P005,P006,2.0,61.5140625
2023-01-13,P005,P008,0.0,
2023-01-13,P005,P009,2.0,73.37218171296297
2023-01-13,P005,P011,0.0,
2023-01-13,P006,P001,2.0,41.383211805555554
2023-01-13,P006,P002,1.0,
2023-01-13,P006,P003,1.0,20.755104166666666
2023-01-13,P006,P004,65.0,14.885577342047931
2023-01-13,P006,P005,2.0,50.67516782407407
2023-01-13,P006,P007,0.0,
2023-01-13,P006,P008,1.0,75.69033564814815
2023-01-13,P006,P009,0.0,
2023-01-13,P006,P011,1.0,27.067488425925927
2023-01-13,P007,P002,0.0,
2023-01-13,P007,P003,0.0,
2023-01-13,P007,P004,1.0,78.85994212962963
2023-01-13,P007,P005,0.0,
2023-01-13,P007,P011,0.0,
2023-01-13,P008,P001,0.0,
2023-01-13,P008,P002,5.0,14.867416087962964
2023-01-13,P008,P003,1.0,23.950439814814818
2023-01-13,P008,P004,0.0,
2023-01-13,P008,P005,0.0,
2023-01-13,P008,P006,0.0,
2023-01-13,P008,P007,0.0,
2023-01-13,P008,P009,0.0,
2023-01-13,P008,P010,0.0,
2023-01-13,P008,P011,0.0,
2023-01-13,P009,P001,0.0,
2023-01-13,P009,P002,4.0,
2023-01-13,P009,P003,2.0,82.06003472222221
2023-01-13,P009,P004,14.0,31.40107175925926
2023-01-13,P009,P005,1.0,46.56953703703704
2023-01-13,P009,P006,2.0,8.564895833333333
2023-01-13,P009,P007,0.0,
2023-01-13,P009,P008,0.0,
2023-01-13,P009,P011,1.0,
2023-01-13,P010,P002,0.0,
2023-01-13,P010,P008,0.0,
2023-01-13,P011,P001,0.0,
2023-01-13,P011,P002,1.0,
2023-01-13,P011,P003,0.0,
2023-01-13,P011,P004,0.0,
2023-01-13,P011,P005,0.0,
2023-01-13,P011,P006,0.0,
2023-01-13,P011,P007,0.0,
2023-01-13,P011,P008,0.0,
2023-01-13,P011,P009,0.0,
2023-01-20,P001,P002,4.0,65.45283179012345
2023-01-20,P001,P003,0.0,
2023-01-20,P001,P004,19.0,44.567382154882154
2023-01-20,P001,P005,5.0,44.46295524691359
2023-01-20,P001,P006,3.0,58.211464120370366
2023-01-20,P001,P007,0.0,
2023-01-20,P001,P008,0.0,
2023-01-20,P001,P009,0.0,
2023-01-20,P001,P011,0.0,
2023-01-20,P002,P001,2.0,
2023-01-20,P002,P003,9.0,9.458149434156379
2023-01-20,P002,P004,21.0,51.16994301994301
2023-01-20,P002,P005,0.0,
2023-01-20,P002,P006,7.0,46.880489969135795
2023-01-20,P002,P007,0.0,
2023-01-20,P002,P008,4.0,45.6878125
2023-01-20,P002,P009,1.0,
2023-01-20,P002,P010,0.0,
2023-01-20,P002,P011,2.0,25.199108796296297
2023-01-20,P003,P001,2.0,
2023-01-20,P003,P002,11.0,10.525761316872426
2023-01-20,P003,P004,10.0,27.954057539682537
2023-01-20,P003,P005,0.0,
2023-01-20,P003,P006,0.0,
2023-01-20,P003,P007,0.0,
2023-01-20,P003,P008,1.0,0.736574074074074
2023-01-20,P003,P009,0.0,
2023-01-20,P003,P011,0.0,
2023-01-20,P004,P001,21.0,41.3175355489418
2023-01-20,P004,P002,20.0,43.71837705761317
2023-01-20,P004,P003,8.0,17.45513454861111
2023-01-20,P004,P005,9.0,81.47498456790123
2023-01-20,P004,P006,59.0,30.33949047157623
2023-01-20,P004,P007,0.0,
2023-01-20,P004,P008,1.0,13.682233796296297
2023-01-20,P004,P009,7.0,36.39466145833333
2023-01-20,P004,P011,2.0,13.985127314814816
2023-01-20,P005,P001,5.0,33.306998456790126
2023-01-20,P005,P002,1.0,
2023-01-20,P005,P003,1.0,
2023-01-20,P005,P004,9.0,63.18959490740741
2023-01-20,P005,P006,5.0,43.92054976851852
2023-01-20,P005,P008,0.0,
2023-01-20,P005,P009,1.0,40.401180555555555
2023-01-20,P005,P011,0.0,
2023-01-20,P006,P001,1.0,
2023-01-20,P006,P002,5.0,51.51034336419753
2023-01-20,P006,P003,2.0,21.26688078703704
2023-01-20,P006,P004,51.0,19.028439936647175
2023-01-20,P006,P005,2.0,35.33305555555555
2023-01-20,P006,P007,0.0,
2023-01-20,P006,P008,0.0,
2023-01-20,P006,P009,8.0,25.574162808641976
2023-01-20,P006,P011,0.0,
2023-01-20,P007,P002,1.0,11.296354166666667
2023-01-20,P007,P003,0.0,
2023-01-20,P007,P004,0.0,
2023-01-20,P007,P005,0.0,
2023-01-20,P007,P011,0.0,
2023-01-20,P008,P001,0.0,
2023-01-20,P008,P002,7.0,11.870330687830688
2023-01-20,P008,P003,0.0,
2023-01-20,P008,P004,1.0,25.37730324074074
2023-01-20,P008,P005,0.0,
2023-01-20,P008,P006,1.0,73.71046296296296
2023-01-20,P008,P007,0.0,
2023-01-20,P008,P009,0.0,
2023-01-20,P008,P010,0.0,
2023-01-20,P008,P011,0.0,
2023-01-20,P009,P001,2.0,37.31175925925926
2023-01-20,P009,P002,1.0,
2023-01-20,P009,P003,1.0,
2023-01-20,P009,P004,12.0,32.84315310846561
2023-01-20,P009,P005,2.0,45.030520833333334
2023-01-20,P009,P006,6.0,21.71509645061728
2023-01-20,P009,P007,0.0,
2023-01-20,P009,P008,0.0,
2023-01-20,P009,P011,0.0,
2023-01-20,P010,P002,0.0,
2023-01-20,P010,P008,0.0,
2023-01-20,P011,P001,0.0,
2023-01-20,P011,P002,3.0,12.044791666666667
2023-01-20,P011,P003,0.0,
2023-01-20,P011,P004,2.0,24.646342592592593
2023-01-20,P011,P005,0.0,
2023-01-20,P011,P006,0.0,
2023-01-20,P011,P007,0.0,
2023-01-20,P011,P008,0.0,
2023-01-20,P011,P009,0.0,
2023-01-27,P001,P002,0.0,
2023-01-27,P001,P003,0.0,
2023-01-27,P001,P004,19.0,55.90589795524691
2023-01-27,P001,P005,4.0,53.906215277777775
2023-01-27,P001,P006,4.0,38.64035493827161
2023-01-27,P001,P007,0.0,
2023-01-27,P001,P008,0.0,
2023-01-27,P001,P009,0.0,
2023-01-27,P001,P011,0.0,
2023-01-27,P002,P001,1.0,
2023-01-27,P002,P003,7.0,30.225625
2023-01-27,P002,P004,30.0,37.50946887860082
2023-01-27,P002,P005,2.0,
2023-01-27,P002,P006,4.0,78.12069444444444
2023-01-27,P002,P007,0.0,
2023-01-27,P002,P008,2.0,
2023-01-27,P002,P009,2.0,87.35439814814815
2023-01-27,P002,P010,0.0,
2023-01-27,P002,P011,0.0,
2023-01-27,P003,P001,0.0,
2023-01-27,P003,P002,11.0,13.681208964646464
2023-01-27,P003,P004,15.0,27.53272685185185
2023-01-27,P003,P005,1.0,84.62778935185185
2023-01-27,P003,P006,3.0,26.86835648148148
2023-01-27,P003,P007,0.0,
2023-01-27,P003,P008,1.0,0.6351273148148148
2023-01-27,P003,P009,1.0,87.81697916666667
2023-01-27,P003,P011,1.0,
2023-01-27,P004,P001,24.0,36.30718299897119
2023-01-27,P004,P002,17.0,43.43534465020576
2023-01-27,P004,P003,8.0,33.686889880952386
2023-01-27,P004,P005,15.0,67.35831018518519
2023-01-27,P004,P006,43.0,36.714568943943945
2023-01-27,P004,P007,0.0,
2023-01-27,P004,P008,2.0,13.331568287037038
2023-01-27,P004,P009,12.0,28.100006613756616
2023-01-27,P004,P011,0.0,
2023-01-27,P005,P001,5.0,19.6939737654321
2023-01-27,P005,P002,1.0,74.88978009259259
2023-01-27,P005,P003,1.0,
2023-01-27,P005,P004,9.0,41.3491087962963
2023-01-27,P005,P006,1.0,45.653703703703705
2023-01-27,P005,P008,1.0,85.44482638888888
2023-01-27,P005,P009,1.0,
2023-01-27,P005,P011,0.0,
2023-01-27,P006,P001,2.0,54.20623263888889
2023-01-27,P006,P002,3.0,21.46914351851852
2023-01-27,P006,P003,2.0,25.719797453703706
2023-01-27,P006,P004,56.0,14.60615322104019
2023-01-27,P006,P005,1.0,32.56320601851852
2023-01-27,P006,P007,0.0,
2023-01-27,P006,P008,0.0,
2023-01-27,P006,P009,5.0,38.00587384259259
2023-01-27,P006,P011,0.0,
2023-01-27,P007,P002,1.0,
2023-01-27,P007,P003,0.0,
2023-01-27,P007,P004,0.0,
2023-01-27,P007,P005,0.0,
2023-01-27,P007,P011,0.0,
2023-01-27,P008,P001,0.0,
2023-01-27,P008,P002,4.0,16.869123263888888
2023-01-27,P008,P003,1.0,15.739097222222222
2023-01-27,P008,P004,0.0,
2023-01-27,P008,P005,0.0,
2023-01-27,P008,P006,0.0,
2023-01-27,P008,P007,0.0,
2023-01-27,P008,P009,0.0,
2023-01-27,P008,P010,0.0,
2023-01-27,P008,P011,0.0,
2023-01-27,P009,P001,1.0,
2023-01-27,P009,P002,1.0,
2023-01-27,P009,P003,0.0,
2023-01-27,P009,P004,10.0,37.833885030864195
2023-01-27,P009,P005,0.0,
2023-01-27,P009,P006,5.0,4.667974537037037
2023-01-27,P009,P007,0.0,
2023-01-27,P009,P008,0.0,
2023-01-27,P009,P011,0.0,
2023-01-27,P010,P002,0.0,
2023-01-27,P010,P008,0.0,
2023-01-27,P011,P001,0.0,
2023-01-27,P011,P002,3.0,39.490086805555556
2023-01-27,P011,P003,1.0,
2023-01-27,P011,P004,1.0,21.307152777777777
2023-01-27,P011,P005,0.0,
2023-01-27,P011,P006,0.0,
2023-01-27,P011,P007,0.0,
2023-01-27,P011,P008,0.0,
2023-01-27,P011,P009,0.0,
2023-02-03,P001,P002,1.0,48.60947916666667
2023-02-03,P001,P003,0.0,
2023-02-03,P001,P004,26.0,49.62514569716775
2023-02-03,P001,P005,6.0,51.39170138888889
2023-02-03,P001,P006,2.0,58.63144097222222
2023-02-03,P001,P007,0.0,
2023-02-03,P001,P008,0.0,
2023-02-03,P001,P009,1.0,
2023-02-03,P001,P011,0.0,
2023-02-03,P002,P001,2.0,
2023-02-03,P002,P003,2.0,8.929374999999999
2023-02-03,P002,P004,26.0,60.30348495370371
2023-02-03,P002,P005,5.0,60.05383101851852
2023-02-03,P002,P006,2.0,
2023-02-03,P002,P007,1.0,82.6296412037037
2023-02-03,P002,P008,1.0,16.009074074074075
2023-02-03,P002,P009,1.0,70.81892361111112
2023-02-03,P002,P010,0.0,
2023-02-03,P002,P011,2.0,19.25378472222222
2023-02-03,P003,P001,0.0,
2023-02-03,P003,P002,7.0,15.831215277777778
2023-02-03,P003,P004,6.0,21.874968171296295
2023-02-03,P003,P005,1.0,
2023-02-03,P003,P006,1.0,27.650011574074075
2023-02-03,P003,P007,0.0,
2023-02-03,P003,P008,2.0,4.628472222222222
2023-02-03,P003,P009,0.0,
2023-02-03,P003,P011,0.0,
2023-02-03,P004,P001,19.0,44.402047558922554
2023-02-03,P004,P002,25.0,46.28499473905724
2023-02-03,P004,P003,13.0,18.99102904040404
2023-02-03,P004,P005,2.0,48.509548611111114
2023-02-03,P004,P006,44.0,25.59855324074074
2023-02-03,P004,P007,0.0,
2023-02-03,P004,P008,1.0,13.203136574074074
2023-02-03,P004,P009,11.0,23.477992724867725
2023-02-03,P004,P011,5.0,53.26412808641975
2023-02-03,P005,P001,3.0,18.71883101851852
2023-02-03,P005,P002,3.0,68.3146875
2023-02-03,P005,P003,0.0,
2023-02-03,P005,P004,12.0,65.4369849537037
2023-02-03,P005,P006,3.0,55.87613425925926
2023-02-03,P005,P008,0.0,
2023-02-03,P005,P009,1.0,
2023-02-03,P005,P011,0.0,
2023-02-03,P006,P001,4.0,43.2843287037037
2023-02-03,P006,P002,5.0,37.81390046296296
2023-02-03,P006,P003,0.0,
2023-02-03,P006,P004,52.0,17.209365162037038
2023-02-03,P006,P005,1.0,59.018113425925925
2023-02-03,P006,P007,0.0,
2023-02-03,P006,P008,0.0,
2023-02-03,P006,P009,4.0,5.656087962962963
2023-02-03,P006,P011,0.0,
2023-02-03,P007,P002,0.0,
2023-02-03,P007,P003,0.0,
2023-02-03,P007,P004,0.0,
2023-02-03,P007,P005,0.0,
2023-02-03,P007,P011,0.0,
2023-02-03,P008,P001,1.0,
2023-02-03,P008,P002,5.0,14.084539930555554
2023-02-03,P008,P003,0.0,
2023-02-03,P008,P004,1.0,39.29159722222222
2023-02-03,P008,P005,0.0,
2023-02-03,P008,P006,0.0,
2023-02-03,P008,P007,0.0,
2023-02-03,P008,P009,0.0,
2023-02-03,P008,P010,1.0,26.593125
2023-02-03,P008,P011,0.0,
2023-02-03,P009,P001,0.0,
2023-02-03,P009,P002,0.0,
2023-02-03,P009,P003,2.0,17.992627314814815
2023-02-03,P009,P004,9.0,16.155833333333334
2023-02-03,P009,P005,0.0,
2023-02-03,P009,P006,3.0,9.590671296296296
2023-02-03,P009,P007,0.0,
2023-02-03,P009,P008,0.0,
2023-02-03,P009,P011,0.0,
2023-02-03,P010,P002,0.0,
2023-02-03,P010,P008,1.0,0.5223958333333333
2023-02-03,P011,P001,0.0,
2023-02-03,P011,P002,1.0,45.51949074074074
2023-02-03,P011,P003,0.0,
2023-02-03,P011,P004,3.0,19.500520833333333
2023-02-03,P011,P005,0.0,
2023-02-03,P011,P006,0.0,
2023-02-03,P011,P007,0.0,
2023-02-03,P011,P008,0.0,
2023-02-03,P011,P009,0.0,
2023-02-10,P001,P002,1.0,
2023-02-10,P001,P003,1.0,88.10596064814816
2023-02-10,P001,P004,24.0,55.674353505291
2023-02-10,P001,P005,3.0,38.80299382716049
2023-02-10,P001,P006,1.0,25.54375
2023-02-10,P001,P007,0.0,
2023-02-10,P001,P008,0.0,
2023-02-10,P001,P009,1.0,
2023-02-10,P001,P011,2.0,
2023-02-10,P002,P001,1.0,
2023-02-10,P002,P003,5.0,30.631300154320986
2023-02-10,P002,P004,22.0,48.93825347222222
2023-02-10,P002,P005,1.0,
2023-02-10,P002,P006,2.0,35.49665509259259
2023-02-10,P002,P007,0.0,
2023-02-10,P002,P008,2.0,36.60163773148148
2023-02-10,P002,P009,2.0,
2023-02-10,P002,P010,1.0,
2023-02-10,P002,P011,0.0,
2023-02-10,P003,P001,1.0,
2023-02-10,P003,P002,7.0,21.990722552910054
2023-02-10,P003,P004,6.0,30.178261959876547
2023-02-10,P003,P005,1.0,
2023-02-10,P003,P006,1.0,26.380625
2023-02-10,P003,P007,0.0,
2023-02-10,P003,P008,2.0,10.315746527777778
2023-02-10,P003,P009,0.0,
2023-02-10,P003,P011,2.0,86.88385416666667
2023-02-10,P004,P001,21.0,38.66714533730159
2023-02-10,P004,P002,17.0,37.339875
2023-02-10,P004,P003,15.0,20.190735918209878
2023-02-10,P004,P005,6.0,70.15774305555556
2023-02-10,P004,P006,41.0,21.021043650793654
2023-02-10,P004,P007,0.0,
2023-02-10,P004,P008,1.0,44.89239583333333
2023-02-10,P004,P009,12.0,15.342137896825397
2023-02-10,P004,P011,0.0,
2023-02-10,P005,P001,8.0,36.30363715277778
