week_ending_friday,region_type,region_id,region_short,detections_total,detections_dark,detections_matched,dark_share
2022-07-01,aoi,P005,P005,22.0,6.0,16.0,0.2727272727272727
2022-07-08,aoi,P005,P005,22.0,6.0,16.0,0.2727272727272727
2022-07-15,aoi,P005,P005,22.0,6.0,16.0,0.2727272727272727
2022-07-22,aoi,P005,P005,22.0,6.0,16.0,0.2727272727272727
2022-07-29,aoi,P005,P005,16.0,3.0,13.0,0.1875
2022-08-05,aoi,P005,P005,16.0,3.0,13.0,0.1875
2022-08-12,aoi,P005,P005,16.0,3.0,13.0,0.1875
2022-08-19,aoi,P005,P005,16.0,3.0,13.0,0.1875
2022-08-26,aoi,P005,P005,16.0,3.0,13.0,0.1875
2022-09-02,aoi,P005,P005,23.0,0.0,23.0,0.0
2022-09-09,aoi,P005,P005,23.0,0.0,23.0,0.0
2022-09-16,aoi,P005,P005,23.0,0.0,23.0,0.0
2022-09-23,aoi,P005,P005,23.0,0.0,23.0,0.0
2022-09-30,aoi,P005,P005,26.0,7.0,19.0,0.2692307692307692
2022-10-07,aoi,P005,P005,26.0,7.0,19.0,0.2692307692307692
2022-10-14,aoi,P005,P005,26.0,7.0,19.0,0.2692307692307692
2022-10-21,aoi,P005,P005,26.0,7.0,19.0,0.2692307692307692
2022-10-28,aoi,P005,P005,19.0,3.0,16.0,0.1578947368421052
2022-11-04,aoi,P005,P005,19.0,3.0,16.0,0.1578947368421052
2022-11-11,aoi,P005,P005,19.0,3.0,16.0,0.1578947368421052
2022-11-18,aoi,P005,P005,19.0,3.0,16.0,0.1578947368421052
2022-11-25,aoi,P005,P005,19.0,3.0,16.0,0.1578947368421052
2022-12-02,aoi,P005,P005,28.0,10.0,18.0,0.3571428571428571
2022-12-09,aoi,P005,P005,28.0,10.0,18.0,0.3571428571428571
2022-12-16,aoi,P005,P005,28.0,10.0,18.0,0.3571428571428571
2022-12-23,aoi,P005,P005,28.0,10.0,18.0,0.3571428571428571
2022-12-30,aoi,P005,P005,17.0,4.0,13.0,0.2352941176470588
2023-01-06,aoi,P005,P005,17.0,4.0,13.0,0.2352941176470588
2023-01-13,aoi,P005,P005,17.0,4.0,13.0,0.2352941176470588
2023-01-20,aoi,P005,P005,17.0,4.0,13.0,0.2352941176470588
2023-01-27,aoi,P005,P005,17.0,4.0,13.0,0.2352941176470588
2023-02-03,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2023-02-10,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2023-02-17,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2023-02-24,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2023-03-03,aoi,P005,P005,38.0,3.0,35.0,0.0789473684210526
2023-03-10,aoi,P005,P005,38.0,3.0,35.0,0.0789473684210526
2023-03-17,aoi,P005,P005,38.0,3.0,35.0,0.0789473684210526
2023-03-24,aoi,P005,P005,38.0,3.0,35.0,0.0789473684210526
2023-03-31,aoi,P005,P005,31.0,1.0,30.0,0.032258064516129
2023-04-07,aoi,P005,P005,31.0,1.0,30.0,0.032258064516129
2023-04-14,aoi,P005,P005,31.0,1.0,30.0,0.032258064516129
2023-04-21,aoi,P005,P005,31.0,1.0,30.0,0.032258064516129
2023-04-28,aoi,P005,P005,45.0,1.0,44.0,0.0222222222222222
2023-05-05,aoi,P005,P005,45.0,1.0,44.0,0.0222222222222222
2023-05-12,aoi,P005,P005,45.0,1.0,44.0,0.0222222222222222
2023-05-19,aoi,P005,P005,45.0,1.0,44.0,0.0222222222222222
2023-05-26,aoi,P005,P005,45.0,1.0,44.0,0.0222222222222222
2023-06-02,aoi,P005,P005,29.0,3.0,26.0,0.1034482758620689
2023-06-09,aoi,P005,P005,29.0,3.0,26.0,0.1034482758620689
2023-06-16,aoi,P005,P005,29.0,3.0,26.0,0.1034482758620689
2023-06-23,aoi,P005,P005,29.0,3.0,26.0,0.1034482758620689
2023-06-30,aoi,P005,P005,47.0,8.0,39.0,0.1702127659574468
2023-07-07,aoi,P005,P005,47.0,8.0,39.0,0.1702127659574468
2023-07-14,aoi,P005,P005,47.0,8.0,39.0,0.1702127659574468
2023-07-21,aoi,P005,P005,47.0,8.0,39.0,0.1702127659574468
2023-07-28,aoi,P005,P005,33.0,4.0,29.0,0.1212121212121212
2023-08-04,aoi,P005,P005,33.0,4.0,29.0,0.1212121212121212
2023-08-11,aoi,P005,P005,33.0,4.0,29.0,0.1212121212121212
2023-08-18,aoi,P005,P005,33.0,4.0,29.0,0.1212121212121212
2023-08-25,aoi,P005,P005,33.0,4.0,29.0,0.1212121212121212
2023-09-01,aoi,P005,P005,33.0,8.0,25.0,0.2424242424242424
2023-09-08,aoi,P005,P005,33.0,8.0,25.0,0.2424242424242424
2023-09-15,aoi,P005,P005,33.0,8.0,25.0,0.2424242424242424
2023-09-22,aoi,P005,P005,33.0,8.0,25.0,0.2424242424242424
2023-09-29,aoi,P005,P005,35.0,5.0,30.0,0.1428571428571428
2023-10-06,aoi,P005,P005,35.0,5.0,30.0,0.1428571428571428
2023-10-13,aoi,P005,P005,35.0,5.0,30.0,0.1428571428571428
2023-10-20,aoi,P005,P005,35.0,5.0,30.0,0.1428571428571428
2023-10-27,aoi,P005,P005,35.0,5.0,30.0,0.1428571428571428
2023-11-03,aoi,P005,P005,20.0,1.0,19.0,0.05
2023-11-10,aoi,P005,P005,20.0,1.0,19.0,0.05
2023-11-17,aoi,P005,P005,20.0,1.0,19.0,0.05
2023-11-24,aoi,P005,P005,20.0,1.0,19.0,0.05
2023-12-01,aoi,P005,P005,6.0,0.0,6.0,0.0
2023-12-08,aoi,P005,P005,6.0,0.0,6.0,0.0
2023-12-15,aoi,P005,P005,6.0,0.0,6.0,0.0
2023-12-22,aoi,P005,P005,6.0,0.0,6.0,0.0
2023-12-29,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2024-01-05,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2024-01-12,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2024-01-19,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2024-01-26,aoi,P005,P005,14.0,2.0,12.0,0.1428571428571428
2024-02-02,aoi,P005,P005,19.0,2.0,17.0,0.1052631578947368
2024-02-09,aoi,P005,P005,19.0,2.0,17.0,0.1052631578947368
2024-02-16,aoi,P005,P005,19.0,2.0,17.0,0.1052631578947368
2024-02-23,aoi,P005,P005,19.0,2.0,17.0,0.1052631578947368
2024-03-01,aoi,P005,P005,10.0,4.0,6.0,0.4
2024-03-08,aoi,P005,P005,10.0,4.0,6.0,0.4
2024-03-15,aoi,P005,P005,10.0,4.0,6.0,0.4
2024-03-22,aoi,P005,P005,10.0,4.0,6.0,0.4
2024-03-29,aoi,P005,P005,10.0,2.0,8.0,0.2
2024-04-05,aoi,P005,P005,10.0,2.0,8.0,0.2
2024-04-12,aoi,P005,P005,10.0,2.0,8.0,0.2
2024-04-19,aoi,P005,P005,10.0,2.0,8.0,0.2
2024-04-26,aoi,P005,P005,10.0,2.0,8.0,0.2
2024-05-03,aoi,P005,P005,23.0,4.0,19.0,0.1739130434782608
2024-05-10,aoi,P005,P005,23.0,4.0,19.0,0.1739130434782608
2024-05-17,aoi,P005,P005,23.0,4.0,19.0,0.1739130434782608
2024-05-24,aoi,P005,P005,23.0,4.0,19.0,0.1739130434782608
2024-05-31,aoi,P005,P005,32.0,2.0,30.0,0.0625
2024-06-07,aoi,P005,P005,32.0,2.0,30.0,0.0625
2024-06-14,aoi,P005,P005,32.0,2.0,30.0,0.0625
2024-06-21,aoi,P005,P005,32.0,2.0,30.0,0.0625
2024-06-28,aoi,P005,P005,23.0,3.0,20.0,0.1304347826086956
2024-07-05,aoi,P005,P005,23.0,3.0,20.0,0.1304347826086956
2024-07-12,aoi,P005,P005,23.0,3.0,20.0,0.1304347826086956
2024-07-19,aoi,P005,P005,23.0,3.0,20.0,0.1304347826086956
2024-07-26,aoi,P005,P005,23.0,3.0,20.0,0.1304347826086956
2024-08-02,aoi,P005,P005,26.0,5.0,21.0,0.1923076923076923
2024-08-09,aoi,P005,P005,26.0,5.0,21.0,0.1923076923076923
2024-08-16,aoi,P005,P005,26.0,5.0,21.0,0.1923076923076923
2024-08-23,aoi,P005,P005,26.0,5.0,21.0,0.1923076923076923
2024-08-30,aoi,P005,P005,17.0,2.0,15.0,0.1176470588235294
2024-09-06,aoi,P005,P005,17.0,2.0,15.0,0.1176470588235294
2024-09-13,aoi,P005,P005,17.0,2.0,15.0,0.1176470588235294
2024-09-20,aoi,P005,P005,17.0,2.0,15.0,0.1176470588235294
2024-09-27,aoi,P005,P005,17.0,2.0,15.0,0.1176470588235294
2024-10-04,aoi,P005,P005,32.0,4.0,28.0,0.125
2024-10-11,aoi,P005,P005,32.0,4.0,28.0,0.125
2024-10-18,aoi,P005,P005,32.0,4.0,28.0,0.125
2024-10-25,aoi,P005,P005,32.0,4.0,28.0,0.125
2024-11-01,aoi,P005,P005,22.0,5.0,17.0,0.2272727272727272
2024-11-08,aoi,P005,P005,22.0,5.0,17.0,0.2272727272727272
2024-11-15,aoi,P005,P005,22.0,5.0,17.0,0.2272727272727272
2024-11-22,aoi,P005,P005,22.0,5.0,17.0,0.2272727272727272
2024-11-29,aoi,P005,P005,33.0,1.0,32.0,0.0303030303030303
2024-12-06,aoi,P005,P005,33.0,1.0,32.0,0.0303030303030303
2024-12-13,aoi,P005,P005,33.0,1.0,32.0,0.0303030303030303
2024-12-20,aoi,P005,P005,33.0,1.0,32.0,0.0303030303030303
2024-12-27,aoi,P005,P005,33.0,1.0,32.0,0.0303030303030303
2025-01-03,aoi,P005,P005,43.0,7.0,36.0,0.1627906976744186
2025-01-10,aoi,P005,P005,43.0,7.0,36.0,0.1627906976744186
2025-01-17,aoi,P005,P005,43.0,7.0,36.0,0.1627906976744186
2025-01-24,aoi,P005,P005,43.0,7.0,36.0,0.1627906976744186
2025-01-31,aoi,P005,P005,28.0,6.0,22.0,0.2142857142857142
2025-02-07,aoi,P005,P005,28.0,6.0,22.0,0.2142857142857142
2025-02-14,aoi,P005,P005,28.0,6.0,22.0,0.2142857142857142
2025-02-21,aoi,P005,P005,28.0,6.0,22.0,0.2142857142857142
2025-02-28,aoi,P005,P005,22.0,4.0,18.0,0.1818181818181818
2025-03-07,aoi,P005,P005,22.0,4.0,18.0,0.1818181818181818
2025-03-14,aoi,P005,P005,22.0,4.0,18.0,0.1818181818181818
2025-03-21,aoi,P005,P005,22.0,4.0,18.0,0.1818181818181818
2025-03-28,aoi,P005,P005,15.0,3.0,12.0,0.2
2025-04-04,aoi,P005,P005,15.0,3.0,12.0,0.2
2025-04-11,aoi,P005,P005,15.0,3.0,12.0,0.2
2025-04-18,aoi,P005,P005,15.0,3.0,12.0,0.2
2025-04-25,aoi,P005,P005,15.0,3.0,12.0,0.2
2025-05-02,aoi,P005,P005,33.0,5.0,28.0,0.1515151515151515
2025-05-09,aoi,P005,P005,33.0,5.0,28.0,0.1515151515151515
2025-05-16,aoi,P005,P005,33.0,5.0,28.0,0.1515151515151515
2025-05-23,aoi,P005,P005,33.0,5.0,28.0,0.1515151515151515
2025-05-30,aoi,P005,P005,21.0,2.0,19.0,0.0952380952380952
2025-06-06,aoi,P005,P005,21.0,2.0,19.0,0.0952380952380952
2025-06-13,aoi,P005,P005,21.0,2.0,19.0,0.0952380952380952
2025-06-20,aoi,P005,P005,21.0,2.0,19.0,0.0952380952380952
2025-06-27,aoi,P005,P005,21.0,2.0,19.0,0.0952380952380952
2025-07-04,aoi,P005,P005,30.0,6.0,24.0,0.2
2025-07-11,aoi,P005,P005,30.0,6.0,24.0,0.2
2025-07-18,aoi,P005,P005,30.0,6.0,24.0,0.2
2025-07-25,aoi,P005,P005,30.0,6.0,24.0,0.2
2025-08-01,aoi,P005,P005,28.0,5.0,23.0,0.1785714285714285
2025-08-08,aoi,P005,P005,28.0,5.0,23.0,0.1785714285714285
2025-08-15,aoi,P005,P005,28.0,5.0,23.0,0.1785714285714285
2025-08-22,aoi,P005,P005,28.0,5.0,23.0,0.1785714285714285
2025-08-29,aoi,P005,P005,34.0,6.0,28.0,0.1764705882352941
2025-09-05,aoi,P005,P005,34.0,6.0,28.0,0.1764705882352941
2025-09-12,aoi,P005,P005,34.0,6.0,28.0,0.1764705882352941
2025-09-19,aoi,P005,P005,34.0,6.0,28.0,0.1764705882352941
2025-09-26,aoi,P005,P005,34.0,6.0,28.0,0.1764705882352941
2025-10-03,aoi,P005,P005,27.0,5.0,22.0,0.1851851851851851
2025-10-10,aoi,P005,P005,27.0,5.0,22.0,0.1851851851851851
2025-10-17,aoi,P005,P005,27.0,5.0,22.0,0.1851851851851851
2025-10-24,aoi,P005,P005,27.0,5.0,22.0,0.1851851851851851
2025-10-31,aoi,P005,P005,36.0,13.0,23.0,0.3611111111111111
2025-11-07,aoi,P005,P005,36.0,13.0,23.0,0.3611111111111111
2025-11-14,aoi,P005,P005,36.0,13.0,23.0,0.3611111111111111
2025-11-21,aoi,P005,P005,36.0,13.0,23.0,0.3611111111111111
2025-11-28,aoi,P005,P005,21.0,3.0,18.0,0.1428571428571428
2025-12-05,aoi,P005,P005,21.0,3.0,18.0,0.1428571428571428
2025-12-12,aoi,P005,P005,21.0,3.0,18.0,0.1428571428571428
2025-12-19,aoi,P005,P005,21.0,3.0,18.0,0.1428571428571428
2025-12-26,aoi,P005,P005,21.0,3.0,18.0,0.1428571428571428
2026-01-02,aoi,P005,P005,13.0,6.0,7.0,0.4615384615384615
2026-01-09,aoi,P005,P005,13.0,6.0,7.0,0.4615384615384615
2026-01-16,aoi,P005,P005,13.0,6.0,7.0,0.4615384615384615
2026-01-23,aoi,P005,P005,13.0,6.0,7.0,0.4615384615384615
2026-01-30,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-02-06,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-02-13,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-02-20,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-02-27,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-03-06,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-03-13,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-03-20,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-03-27,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-04-03,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-04-10,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-04-17,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-04-24,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-05-01,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-05-08,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-05-15,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-05-22,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-05-29,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-06-05,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-06-12,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-06-19,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2026-06-26,aoi,P005,P005,31.0,9.0,22.0,0.2903225806451613
2019-01-04,aoi,P006,P006,,,,
2019-01-11,aoi,P006,P006,,,,
2019-01-18,aoi,P006,P006,,,,
2019-01-25,aoi,P006,P006,,,,
2019-02-01,aoi,P006,P006,,,,
2019-02-08,aoi,P006,P006,,,,
2019-02-15,aoi,P006,P006,,,,
2019-02-22,aoi,P006,P006,,,,
2019-03-01,aoi,P006,P006,245.0,13.0,232.0,0.0530612244897959
2019-03-08,aoi,P006,P006,245.0,13.0,232.0,0.0530612244897959
2019-03-15,aoi,P006,P006,245.0,13.0,232.0,0.0530612244897959
2019-03-22,aoi,P006,P006,245.0,13.0,232.0,0.0530612244897959
2019-03-29,aoi,P006,P006,250.0,24.0,226.0,0.096
2019-04-05,aoi,P006,P006,250.0,24.0,226.0,0.096
2019-04-12,aoi,P006,P006,250.0,24.0,226.0,0.096
2019-04-19,aoi,P006,P006,250.0,24.0,226.0,0.096
2019-04-26,aoi,P006,P006,250.0,24.0,226.0,0.096
2019-05-03,aoi,P006,P006,739.0,63.0,676.0,0.0852503382949932
2019-05-10,aoi,P006,P006,739.0,63.0,676.0,0.0852503382949932
2019-05-17,aoi,P006,P006,739.0,63.0,676.0,0.0852503382949932
2019-05-24,aoi,P006,P006,739.0,63.0,676.0,0.0852503382949932
2019-05-31,aoi,P006,P006,584.0,51.0,533.0,0.0873287671232876
2019-06-07,aoi,P006,P006,584.0,51.0,533.0,0.0873287671232876
2019-06-14,aoi,P006,P006,584.0,51.0,533.0,0.0873287671232876
2019-06-21,aoi,P006,P006,584.0,51.0,533.0,0.0873287671232876
2019-06-28,aoi,P006,P006,620.0,55.0,565.0,0.0887096774193548
2019-07-05,aoi,P006,P006,620.0,55.0,565.0,0.0887096774193548
2019-07-12,aoi,P006,P006,620.0,55.0,565.0,0.0887096774193548
2019-07-19,aoi,P006,P006,620.0,55.0,565.0,0.0887096774193548
2019-07-26,aoi,P006,P006,620.0,55.0,565.0,0.0887096774193548
2019-08-02,aoi,P006,P006,627.0,51.0,576.0,0.0813397129186602
2019-08-09,aoi,P006,P006,627.0,51.0,576.0,0.0813397129186602
2019-08-16,aoi,P006,P006,627.0,51.0,576.0,0.0813397129186602
2019-08-23,aoi,P006,P006,627.0,51.0,576.0,0.0813397129186602
2019-08-30,aoi,P006,P006,709.0,65.0,644.0,0.0916784203102961
2019-09-06,aoi,P006,P006,709.0,65.0,644.0,0.0916784203102961
2019-09-13,aoi,P006,P006,709.0,65.0,644.0,0.0916784203102961
2019-09-20,aoi,P006,P006,709.0,65.0,644.0,0.0916784203102961
2019-09-27,aoi,P006,P006,709.0,65.0,644.0,0.0916784203102961
2019-10-04,aoi,P006,P006,657.0,42.0,615.0,0.0639269406392694
2019-10-11,aoi,P006,P006,657.0,42.0,615.0,0.0639269406392694
2019-10-18,aoi,P006,P006,657.0,42.0,615.0,0.0639269406392694
2019-10-25,aoi,P006,P006,657.0,42.0,615.0,0.0639269406392694
2019-11-01,aoi,P006,P006,591.0,75.0,516.0,0.1269035532994923
2019-11-08,aoi,P006,P006,591.0,75.0,516.0,0.1269035532994923
2019-11-15,aoi,P006,P006,591.0,75.0,516.0,0.1269035532994923
2019-11-22,aoi,P006,P006,591.0,75.0,516.0,0.1269035532994923
2019-11-29,aoi,P006,P006,422.0,39.0,383.0,0.0924170616113744
2019-12-06,aoi,P006,P006,422.0,39.0,383.0,0.0924170616113744
2019-12-13,aoi,P006,P006,422.0,39.0,383.0,0.0924170616113744
2019-12-20,aoi,P006,P006,422.0,39.0,383.0,0.0924170616113744
2019-12-27,aoi,P006,P006,422.0,39.0,383.0,0.0924170616113744
2020-01-03,aoi,P006,P006,706.0,77.0,629.0,0.1090651558073654
2020-01-10,aoi,P006,P006,706.0,77.0,629.0,0.1090651558073654
2020-01-17,aoi,P006,P006,706.0,77.0,629.0,0.1090651558073654
2020-01-24,aoi,P006,P006,706.0,77.0,629.0,0.1090651558073654
2020-01-31,aoi,P006,P006,666.0,64.0,602.0,0.0960960960960961
2020-02-07,aoi,P006,P006,666.0,64.0,602.0,0.0960960960960961
2020-02-14,aoi,P006,P006,666.0,64.0,602.0,0.0960960960960961
2020-02-21,aoi,P006,P006,666.0,64.0,602.0,0.0960960960960961
2020-02-28,aoi,P006,P006,542.0,55.0,487.0,0.1014760147601476
2020-03-06,aoi,P006,P006,542.0,55.0,487.0,0.1014760147601476
2020-03-13,aoi,P006,P006,542.0,55.0,487.0,0.1014760147601476
2020-03-20,aoi,P006,P006,542.0,55.0,487.0,0.1014760147601476
2020-03-27,aoi,P006,P006,542.0,55.0,487.0,0.1014760147601476
2020-04-03,aoi,P006,P006,314.0,36.0,278.0,0.1146496815286624
2020-04-10,aoi,P006,P006,314.0,36.0,278.0,0.1146496815286624
2020-04-17,aoi,P006,P006,314.0,36.0,278.0,0.1146496815286624
2020-04-24,aoi,P006,P006,314.0,36.0,278.0,0.1146496815286624
2020-05-01,aoi,P006,P006,743.0,81.0,662.0,0.1090174966352624
2020-05-08,aoi,P006,P006,743.0,81.0,662.0,0.1090174966352624
2020-05-15,aoi,P006,P006,743.0,81.0,662.0,0.1090174966352624
2020-05-22,aoi,P006,P006,743.0,81.0,662.0,0.1090174966352624
2020-05-29,aoi,P006,P006,717.0,58.0,659.0,0.0808926080892608
2020-06-05,aoi,P006,P006,717.0,58.0,659.0,0.0808926080892608
2020-06-12,aoi,P006,P006,717.0,58.0,659.0,0.0808926080892608
2020-06-19,aoi,P006,P006,717.0,58.0,659.0,0.0808926080892608
2020-06-26,aoi,P006,P006,717.0,58.0,659.0,0.0808926080892608
2020-07-03,aoi,P006,P006,539.0,52.0,487.0,0.0964749536178107
2020-07-10,aoi,P006,P006,539.0,52.0,487.0,0.0964749536178107
2020-07-17,aoi,P006,P006,539.0,52.0,487.0,0.0964749536178107
2020-07-24,aoi,P006,P006,539.0,52.0,487.0,0.0964749536178107
2020-07-31,aoi,P006,P006,416.0,36.0,380.0,0.0865384615384615
2020-08-07,aoi,P006,P006,416.0,36.0,380.0,0.0865384615384615
2020-08-14,aoi,P006,P006,416.0,36.0,380.0,0.0865384615384615
2020-08-21,aoi,P006,P006,416.0,36.0,380.0,0.0865384615384615
2020-08-28,aoi,P006,P006,568.0,67.0,501.0,0.1179577464788732
2020-09-04,aoi,P006,P006,568.0,67.0,501.0,0.1179577464788732
2020-09-11,aoi,P006,P006,568.0,67.0,501.0,0.1179577464788732
2020-09-18,aoi,P006,P006,568.0,67.0,501.0,0.1179577464788732
2020-09-25,aoi,P006,P006,568.0,67.0,501.0,0.1179577464788732
2020-10-02,aoi,P006,P006,552.0,47.0,505.0,0.0851449275362318
2020-10-09,aoi,P006,P006,552.0,47.0,505.0,0.0851449275362318
2020-10-16,aoi,P006,P006,552.0,47.0,505.0,0.0851449275362318
2020-10-23,aoi,P006,P006,552.0,47.0,505.0,0.0851449275362318
2020-10-30,aoi,P006,P006,665.0,77.0,588.0,0.1157894736842105
2020-11-06,aoi,P006,P006,665.0,77.0,588.0,0.1157894736842105
2020-11-13,aoi,P006,P006,665.0,77.0,588.0,0.1157894736842105
2020-11-20,aoi,P006,P006,665.0,77.0,588.0,0.1157894736842105
2020-11-27,aoi,P006,P006,665.0,77.0,588.0,0.1157894736842105
2020-12-04,aoi,P006,P006,669.0,47.0,622.0,0.070254110612855
2020-12-11,aoi,P006,P006,669.0,47.0,622.0,0.070254110612855
2020-12-18,aoi,P006,P006,669.0,47.0,622.0,0.070254110612855
2020-12-25,aoi,P006,P006,669.0,47.0,622.0,0.070254110612855
2021-01-01,aoi,P006,P006,532.0,122.0,410.0,0.2293233082706766
2021-01-08,aoi,P006,P006,532.0,122.0,410.0,0.2293233082706766
2021-01-15,aoi,P006,P006,532.0,122.0,410.0,0.2293233082706766
2021-01-22,aoi,P006,P006,532.0,122.0,410.0,0.2293233082706766
2021-01-29,aoi,P006,P006,651.0,164.0,487.0,0.2519201228878648
2021-02-05,aoi,P006,P006,651.0,164.0,487.0,0.2519201228878648
2021-02-12,aoi,P006,P006,651.0,164.0,487.0,0.2519201228878648
2021-02-19,aoi,P006,P006,651.0,164.0,487.0,0.2519201228878648
2021-02-26,aoi,P006,P006,651.0,164.0,487.0,0.2519201228878648
2021-03-05,aoi,P006,P006,592.0,127.0,465.0,0.214527027027027
2021-03-12,aoi,P006,P006,592.0,127.0,465.0,0.214527027027027
2021-03-19,aoi,P006,P006,592.0,127.0,465.0,0.214527027027027
2021-03-26,aoi,P006,P006,592.0,127.0,465.0,0.214527027027027
2021-04-02,aoi,P006,P006,330.0,53.0,277.0,0.1606060606060606
2021-04-09,aoi,P006,P006,330.0,53.0,277.0,0.1606060606060606
2021-04-16,aoi,P006,P006,330.0,53.0,277.0,0.1606060606060606
2021-04-23,aoi,P006,P006,330.0,53.0,277.0,0.1606060606060606
2021-04-30,aoi,P006,P006,539.0,56.0,483.0,0.1038961038961039
2021-05-07,aoi,P006,P006,539.0,56.0,483.0,0.1038961038961039
2021-05-14,aoi,P006,P006,539.0,56.0,483.0,0.1038961038961039
2021-05-21,aoi,P006,P006,539.0,56.0,483.0,0.1038961038961039
2021-05-28,aoi,P006,P006,754.0,116.0,638.0,0.1538461538461538
2021-06-04,aoi,P006,P006,754.0,116.0,638.0,0.1538461538461538
2021-06-11,aoi,P006,P006,754.0,116.0,638.0,0.1538461538461538
2021-06-18,aoi,P006,P006,754.0,116.0,638.0,0.1538461538461538
2021-06-25,aoi,P006,P006,754.0,116.0,638.0,0.1538461538461538
2021-07-02,aoi,P006,P006,791.0,69.0,722.0,0.0872313527180783
2021-07-09,aoi,P006,P006,791.0,69.0,722.0,0.0872313527180783
2021-07-16,aoi,P006,P006,791.0,69.0,722.0,0.0872313527180783
2021-07-23,aoi,P006,P006,791.0,69.0,722.0,0.0872313527180783
2021-07-30,aoi,P006,P006,525.0,45.0,480.0,0.0857142857142857
2021-08-06,aoi,P006,P006,525.0,45.0,480.0,0.0857142857142857
2021-08-13,aoi,P006,P006,525.0,45.0,480.0,0.0857142857142857
2021-08-20,aoi,P006,P006,525.0,45.0,480.0,0.0857142857142857
2021-08-27,aoi,P006,P006,525.0,45.0,480.0,0.0857142857142857
2021-09-03,aoi,P006,P006,369.0,50.0,319.0,0.1355013550135501
2021-09-10,aoi,P006,P006,369.0,50.0,319.0,0.1355013550135501
2021-09-17,aoi,P006,P006,369.0,50.0,319.0,0.1355013550135501
2021-09-24,aoi,P006,P006,369.0,50.0,319.0,0.1355013550135501
2021-10-01,aoi,P006,P006,645.0,58.0,587.0,0.089922480620155
2021-10-08,aoi,P006,P006,645.0,58.0,587.0,0.089922480620155
2021-10-15,aoi,P006,P006,645.0,58.0,587.0,0.089922480620155
2021-10-22,aoi,P006,P006,645.0,58.0,587.0,0.089922480620155
2021-10-29,aoi,P006,P006,470.0,40.0,430.0,0.0851063829787234
2021-11-05,aoi,P006,P006,470.0,40.0,430.0,0.0851063829787234
2021-11-12,aoi,P006,P006,470.0,40.0,430.0,0.0851063829787234
2021-11-19,aoi,P006,P006,470.0,40.0,430.0,0.0851063829787234
2021-11-26,aoi,P006,P006,470.0,40.0,430.0,0.0851063829787234
2021-12-03,aoi,P006,P006,529.0,51.0,478.0,0.0964083175803402
2021-12-10,aoi,P006,P006,529.0,51.0,478.0,0.0964083175803402
2021-12-17,aoi,P006,P006,529.0,51.0,478.0,0.0964083175803402
2021-12-24,aoi,P006,P006,529.0,51.0,478.0,0.0964083175803402
2021-12-31,aoi,P006,P006,599.0,338.0,261.0,0.5642737896494157
2022-01-07,aoi,P006,P006,599.0,338.0,261.0,0.5642737896494157
2022-01-14,aoi,P006,P006,599.0,338.0,261.0,0.5642737896494157
2022-01-21,aoi,P006,P006,599.0,338.0,261.0,0.5642737896494157
2022-01-28,aoi,P006,P006,619.0,37.0,582.0,0.0597738287560581
2022-02-04,aoi,P006,P006,619.0,37.0,582.0,0.0597738287560581
2022-02-11,aoi,P006,P006,619.0,37.0,582.0,0.0597738287560581
2022-02-18,aoi,P006,P006,619.0,37.0,582.0,0.0597738287560581
2022-02-25,aoi,P006,P006,619.0,37.0,582.0,0.0597738287560581
2022-03-04,aoi,P006,P006,226.0,14.0,212.0,0.0619469026548672
2022-03-11,aoi,P006,P006,226.0,14.0,212.0,0.0619469026548672
2022-03-18,aoi,P006,P006,226.0,14.0,212.0,0.0619469026548672
